source_input,follow_input,target_output,follow_output
"['Um', ',', 'when', 'I', 'asked', ',', '""', 'What', 'do', 'you', 'think', 'are', 'the', 'changes', 'that', 'your', 'parents', 'working', 'in', 'the', 'city', 'have', 'caused', 'you', '?', '""', 'She', 'did', 'not', 'answer', '.']","['When', 'I', 'asked', ',', 'um', ',', '""', 'What', 'do', 'you', 'think', 'are', 'the', 'changes', 'that', 'your', 'parents', 'working', 'in', 'the', 'city', 'have', 'caused', 'you', '?', '""', 'She', 'did', 'not', 'answer', '.']","['WRB', 'PRP', 'VBD', ',', 'UH', ',', '``', 'WP', 'VBP', 'PRP', 'VB', 'VBP', 'DT', 'NNS', 'WDT', 'PRP$', 'NNS', 'VBG', 'IN', 'DT', 'NN', 'VBP', 'VBN', 'PRP', '.', ""''"", 'PRP', 'VBD', 'RB', 'VB', '.']","['WRB', 'PRP', 'VBD', ',', 'UH', ',', '``', 'WP', 'VBP', 'PRP', 'VB', 'VBP', 'DT', 'NNS', 'WDT', 'PRP$', 'NNS', 'VBG', 'IN', 'DT', 'NN', 'VBP', 'VBN', 'PRP', '.', ""''"", 'PRP', 'VBD', 'RB', 'VB', '.']"
"['Last', 'summer', ',', 'Mr.', 'Bush', 'moved', 'the', 'administration', 'in', 'the', 'direction', 'of', 'gradual', 'liberalization', 'when', 'he', 'told', 'a', 'North', 'Atlantic', 'Treaty', 'Organization', 'meeting', 'that', 'he', 'would', 'allow', 'some', 'exceptions', 'to', 'the', 'Cocom', 'embargo', 'of', 'strategic', 'goods', '.']","['When', 'he', 'told', 'a', 'North', 'Atlantic', 'Treaty', 'Organization', 'meeting', 'that', 'he', 'would', 'allow', 'some', 'exceptions', 'to', 'the', 'Cocom', 'embargo', 'of', 'strategic', 'goods', ',', 'last', 'summer', ',', 'Mr.', 'Bush', 'moved', 'the', 'administration', 'in', 'the', 'direction', 'of', 'gradual', 'liberalization', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'NN', 'IN', 'PRP', 'MD', 'VB', 'DT', 'NNS', 'IN', 'DT', 'NNP', 'NN', 'IN', 'JJ', 'NNS', ',', 'JJ', 'NN', ',', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'NN', 'IN', 'PRP', 'MD', 'VB', 'DT', 'NNS', 'IN', 'DT', 'NNP', 'NN', 'IN', 'JJ', 'NNS', ',', 'JJ', 'NN', ',', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NN', '.']"
"['In', 'the', 'past', ',', 'they', 'say', ',', 'the', 'strongest', 'dividend', 'growth', 'has', 'often', 'come', 'at', 'times', 'when', 'the', 'stock', '-', 'market', 'party', 'was', 'almost', 'over', '.']","['When', 'the', 'stock', '-', 'market', 'party', 'was', 'almost', 'over', ',', 'in', 'the', 'past', ',', 'they', 'say', ',', 'the', 'strongest', 'dividend', 'growth', 'has', 'often', 'come', 'at', 'times', '.']","['WRB', 'DT', 'NN', 'HYPH', 'NN', 'NN', 'VBD', 'RB', 'RB', ',', 'IN', 'DT', 'NN', ',', 'PRP', 'VBP', ',', 'DT', 'JJS', 'NN', 'NN', 'VBZ', 'RB', 'VBN', 'IN', 'NNS', '.']","['WRB', 'DT', 'NN', 'HYPH', 'NN', 'NN', 'VBD', 'RB', 'RB', ',', 'IN', 'DT', 'NN', ',', 'PRP', 'VBP', ',', 'DT', 'JJS', 'NN', 'NN', 'VBZ', 'RB', 'VBN', 'IN', 'NNS', '.']"
"['At', 'the', 'same', 'time', ',', 'though', ',', 'he', 'chastised', 'the', 'media', 'for', 'paying', 'such', 'close', 'attention', 'to', 'Japanese', 'investment', 'when', 'other', 'foreign', 'countries', ',', 'notably', 'Britain', ',', 'are', 'acquiring', 'more', 'American', 'assets', '.']","['When', 'other', 'foreign', 'countries', ',', 'at', 'the', 'same', 'time', ',', 'though', ',', 'he', 'chastised', 'the', 'media', 'for', 'paying', 'such', 'close', 'attention', 'to', 'Japanese', 'investment', ',', 'notably', 'Britain', ',', 'are', 'acquiring', 'more', 'American', 'assets', '.']","['WRB', 'JJ', 'JJ', 'NNS', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'RB', ',', 'PRP', 'VBD', 'DT', 'NNS', 'IN', 'VBG', 'JJ', 'JJ', 'NN', 'IN', 'JJ', 'NN', ',', 'RB', 'NNP', ',', 'VBP', 'VBG', 'JJR', 'JJ', 'NNS', '.']","['WRB', 'JJ', 'JJ', 'NNS', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'RB', ',', 'PRP', 'VBD', 'DT', 'NNS', 'IN', 'VBG', 'JJ', 'JJ', 'NN', 'IN', 'JJ', 'NN', ',', 'RB', 'NNP', ',', 'VBP', 'VBG', 'JJR', 'JJ', 'NNS', '.']"
"['Since', 'the', 'minor', 'changes', 'that', 'Hunter', 'has', 'cataloged', 'only', 'take', 'place', 'when', 'certain', 'characters', 'are', 'on', 'stage', ',', 'his', 'thesis', 'is', 'that', 'the', 'actors', 'that', 'played', 'those', 'parts', 'are', 'the', 'editors', ',', 'and', 'they', ""'re"", 'supplementing', 'those', 'bits', 'that', 'they', 'remember', 'from', 'their', 'performances', '.']","['When', 'certain', 'characters', 'are', 'on', 'stage', ',', 'since', 'the', 'minor', 'changes', 'that', 'Hunter', 'has', 'cataloged', 'only', 'take', 'place', ',', 'his', 'thesis', 'is', 'that', 'the', 'actors', 'that', 'played', 'those', 'parts', 'are', 'the', 'editors', ',', 'and', 'they', ""'re"", 'supplementing', 'those', 'bits', 'that', 'they', 'remember', 'from', 'their', 'performances', '.']","['WRB', 'JJ', 'NNS', 'VBP', 'IN', 'NN', ',', 'IN', 'DT', 'JJ', 'NNS', 'WDT', 'NNP', 'VBZ', 'VBN', 'RB', 'VB', 'NN', ',', 'PRP$', 'NN', 'VBZ', 'IN', 'DT', 'NNS', 'WDT', 'VBD', 'DT', 'NNS', 'VBP', 'DT', 'NNS', ',', 'CC', 'PRP', 'VBP', 'VBG', 'DT', 'NNS', 'WDT', 'PRP', 'VBP', 'IN', 'PRP$', 'NNS', '.']","['WRB', 'JJ', 'NNS', 'VBP', 'IN', 'NN', ',', 'IN', 'DT', 'JJ', 'NNS', 'WDT', 'NNP', 'VBZ', 'VBN', 'RB', 'VBP', 'NN', ',', 'PRP$', 'NN', 'VBZ', 'IN', 'DT', 'NNS', 'WDT', 'VBD', 'DT', 'NNS', 'VBP', 'DT', 'NNS', ',', 'CC', 'PRP', 'VBP', 'VBG', 'DT', 'NNS', 'WDT', 'PRP', 'VBP', 'IN', 'PRP$', 'NNS', '.']"
"['When', 'packing', 'your', 'case', 'for', 'an', 'holiday', 'cut', 'several', 'pieces', 'of', 'cardboard', 'slightly', 'smaller', 'than', 'the', 'case', ';', 'then', 'fold', 'each', 'dress', 'carefully', ',', 'wrap', 'in', 'tissue', 'paper', 'and', 'tie', 'on', 'the', 'cardboard', '.']","['Wrap', 'in', 'tissue', 'paper', 'and', 'tie', 'on', 'the', 'cardboard', ',', 'when', 'packing', 'your', 'case', 'for', 'an', 'holiday', 'cut', 'several', 'pieces', 'of', 'cardboard', 'slightly', 'smaller', 'than', 'the', 'case', ';', 'then', 'fold', 'each', 'dress', 'carefully', '.']","['VB', 'IN', 'NN', 'NN', 'CC', 'VB', 'IN', 'DT', 'NN', ',', 'WRB', 'VBG', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'VBN', 'JJ', 'NNS', 'IN', 'NN', 'RB', 'JJR', 'IN', 'DT', 'NN', ':', 'RB', 'VB', 'DT', 'NN', 'RB', '.']","['VB', 'IN', 'NN', 'NN', 'CC', 'NN', 'IN', 'DT', 'NN', ',', 'WRB', 'VBG', 'PRP$', 'NN', 'IN', 'DT', 'NN', 'VBN', 'JJ', 'NNS', 'IN', 'NN', 'RB', 'JJR', 'IN', 'DT', 'NN', ':', 'RB', 'VB', 'DT', 'NN', 'RB', '.']"
"['When', 'we', 'started', 'there', 'were', 'maybe', 'two', 'or', 'three', 'hip', '-', 'hop', 'groups', 'in', 'Dakar', 'and', 'now', 'today', 'we', 'got', 'more', 'than', '2000', 'groups', 'only', 'in', 'Dakar', ',', 'let', ""'s"", 'say', 'in', 'Senegal', '.']","['Let', ""'s"", 'say', 'in', 'Senegal', ',', 'when', 'we', 'started', 'there', 'were', 'maybe', 'two', 'or', 'three', 'hip', '-', 'hop', 'groups', 'in', 'Dakar', 'and', 'now', 'today', 'we', 'got', 'more', 'than', '2000', 'groups', 'only', 'in', 'Dakar', '.']","['VB', 'PRP', 'VB', 'IN', 'NNP', ',', 'WRB', 'PRP', 'VBD', 'EX', 'VBD', 'RB', 'CD', 'CC', 'CD', 'JJ', 'HYPH', 'NN', 'NNS', 'IN', 'NNP', 'CC', 'RB', 'NN', 'PRP', 'VBD', 'JJR', 'IN', 'CD', 'NNS', 'RB', 'IN', 'NNP', '.']","['VB', 'PRP', 'VB', 'IN', 'NNP', ',', 'WRB', 'PRP', 'VBD', 'EX', 'VBD', 'RB', 'CD', 'CC', 'CD', 'JJ', 'HYPH', 'NN', 'NNS', 'IN', 'NNP', 'CC', 'RB', 'NN', 'PRP', 'VBD', 'JJR', 'IN', 'CD', 'NNS', 'RB', 'IN', 'NNP', '.']"
"['Then', 'at', '10:15', 'the', 'Dow', 'suddenly', 'started', 'to', 'rebound', ',', 'and', 'when', 'it', 'shot', 'upward', 'it', 'did', 'so', 'even', 'faster', 'than', 'the', 'early', '-', 'morning', 'fall', '.']","['When', 'it', 'shot', 'upward', 'it', 'did', 'so', 'even', 'faster', 'than', 'the', 'early', '-', 'morning', 'fall', ',', 'then', 'at', '10:15', 'the', 'Dow', 'suddenly', 'started', 'to', 'rebound', ',', 'and', '.']","['WRB', 'PRP', 'VBD', 'RB', 'PRP', 'VBD', 'RB', 'RB', 'RBR', 'IN', 'DT', 'JJ', 'HYPH', 'NN', 'NN', ',', 'RB', 'IN', 'CD', 'DT', 'NNP', 'RB', 'VBD', 'TO', 'VB', ',', 'CC', '.']","['WRB', 'PRP', 'VBD', 'RB', 'PRP', 'VBD', 'RB', 'RB', 'RBR', 'IN', 'DT', 'JJ', 'HYPH', 'NN', 'NN', ',', 'RB', 'IN', 'CD', 'DT', 'NNP', 'RB', 'VBD', 'TO', 'VB', ',', 'CC', '.']"
"['""', 'It', ""'s"", 'the', 'time', 'of', 'life', 'when', 'you', 'start', 'to', 'hone', 'your', 'skills', 'at', 'conversing', 'with', 'your', 'soul', '.', '""']","['When', 'you', 'start', 'to', 'hone', 'your', 'skills', 'at', 'conversing', 'with', 'your', 'soul', '.', ',', '""', 'It', ""'s"", 'the', 'time', 'of', 'life', '.']","['WRB', 'PRP', 'VBP', 'TO', 'VB', 'PRP$', 'NNS', 'IN', 'VBG', 'IN', 'PRP$', 'NN', '.', ',', '``', 'PRP', 'VBZ', 'DT', 'NN', 'IN', 'NN', '.']","['WRB', 'PRP', 'VBP', 'TO', 'VB', 'PRP$', 'NNS', 'IN', 'VBG', 'IN', 'PRP$', 'NN', '.', ',', '``', 'PRP', 'VBZ', 'DT', 'NN', 'IN', 'NN', '.']"
"['Um', 'Linda', 'eh', 'how', 'much', 'has', 'this', 'eh', 'when', 'I', 'say', 'changed', 'your', 'life', 'I', 'mean', 'in', 'addition', 'to', 'the', 'obvious', 'loss', 'of', 'your', 'daughter', 'but', 'in', 'terms', 'of', 'what', 'you', 'are', 'doing', 'everyday', 'with', 'your', 'life']","['When', 'I', 'say', 'changed', 'your', 'life', 'I', 'mean', 'in', 'addition', 'to', 'the', 'obvious', 'loss', 'of', 'your', 'daughter', 'but', 'in', 'terms', 'of', 'what', 'you', 'are', 'doing', 'everyday', 'with', 'your', 'life', ',', 'um', 'Linda', 'eh', 'how', 'much', 'has', 'this', 'eh', '.']","['WRB', 'PRP', 'VBP', 'VBD', 'PRP$', 'NN', 'PRP', 'VBP', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'CC', 'IN', 'NNS', 'IN', 'WP', 'PRP', 'VBP', 'VBG', 'NN', 'IN', 'PRP$', 'NN', ',', 'UH', 'NNP', 'UH', 'WRB', 'RB', 'VBP', 'DT', 'UH', '.']","['WRB', 'PRP', 'VBP', 'VBD', 'PRP$', 'NN', 'PRP', 'VBP', 'IN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'CC', 'IN', 'NNS', 'IN', 'WP', 'PRP', 'VBP', 'VBG', 'NN', 'IN', 'PRP$', 'NN', ',', 'UH', 'NNP', 'UH', 'WRB', 'RB', 'VBP', 'DT', 'UH', '.']"
"['When', 'Pilate', 'heard', 'this', ',', 'he', 'brought', 'Jesus', 'out', 'to', 'the', 'place', 'called', '``', 'The', 'Stone', 'Pavement', '.', ""''""]","['He', 'brought', 'Jesus', 'out', 'to', 'the', 'place', 'called', '``', 'The', 'Stone', 'Pavement', '.', ""''"", ',', 'when', 'Pilate', 'heard', 'this', '.']","['PRP', 'VBD', 'NNP', 'RP', 'IN', 'DT', 'NN', 'VBN', '``', 'DT', 'NNP', 'NNP', '.', ""''"", ',', 'WRB', 'NNP', 'VBD', 'DT', '.']","['PRP', 'VBD', 'NNP', 'RP', 'IN', 'DT', 'NN', 'VBN', '``', 'DT', 'NNP', 'NNP', '.', ""''"", ',', 'WRB', 'NNP', 'VBD', 'DT', '.']"
"['I', 'also', 'know', 'when', 'you', 'got', 'upset', 'at', 'me', '.']","['When', 'you', 'got', 'upset', 'at', 'me', ',', 'I', 'also', 'know', '.']","['WRB', 'PRP', 'VBD', 'JJ', 'IN', 'PRP', ',', 'PRP', 'RB', 'VBP', '.']","['WRB', 'PRP', 'VBD', 'JJ', 'IN', 'PRP', ',', 'PRP', 'RB', 'VBP', '.']"
"['But', ',', 'despite', 'the', 'recent', 'softening', ',', 'for', 'many', 'of', 'these', 'retailers', 'there', ""'s"", 'still', 'been', 'too', 'big', 'a', 'jump', 'from', 'the', 'rental', 'rates', 'of', 'the', 'late', '1970s', ',', 'when', 'their', 'leases', 'were', 'signed', '.']","['When', 'their', 'leases', 'were', 'signed', ',', 'but', ',', 'despite', 'the', 'recent', 'softening', ',', 'for', 'many', 'of', 'these', 'retailers', 'there', ""'s"", 'still', 'been', 'too', 'big', 'a', 'jump', 'from', 'the', 'rental', 'rates', 'of', 'the', 'late', '1970s', '.']","['WRB', 'PRP$', 'NNS', 'VBD', 'VBN', ',', 'CC', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'IN', 'JJ', 'IN', 'DT', 'NNS', 'EX', 'VBZ', 'RB', 'VBN', 'RB', 'JJ', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NNS', '.']","['WRB', 'PRP$', 'NNS', 'VBD', 'VBN', ',', 'CC', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'IN', 'JJ', 'IN', 'DT', 'NNS', 'EX', 'VBZ', 'RB', 'VBN', 'RB', 'JJ', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'JJ', 'NNS', '.']"
"['They', 'follow', 'one', 'of', 'the', 'world', ""'s"", 'common', 'truths', 'that', 'things', 'will', 'turn', 'around', 'when', 'they', 'become', 'extreme', '.']","['When', 'they', 'become', 'extreme', ',', 'they', 'follow', 'one', 'of', 'the', 'world', ""'s"", 'common', 'truths', 'that', 'things', 'will', 'turn', 'around', '.']","['WRB', 'PRP', 'VBP', 'JJ', ',', 'PRP', 'VBP', 'CD', 'IN', 'DT', 'NN', 'POS', 'JJ', 'NNS', 'IN', 'NNS', 'MD', 'VB', 'RB', '.']","['WRB', 'PRP', 'VBP', 'JJ', ',', 'PRP', 'VBP', 'CD', 'IN', 'DT', 'NN', 'POS', 'JJ', 'NNS', 'IN', 'NNS', 'MD', 'VB', 'RB', '.']"
"['When', 'the', 'news', 'broke', 'of', 'an', 'attempted', 'coup', 'in', 'Panama', 'two', 'weeks', 'ago', ',', 'Sen.', 'Christopher', 'Dodd', 'called', 'the', 'State', 'Department', 'for', 'a', 'briefing', '.']","['Sen.', 'Christopher', 'Dodd', 'called', 'the', 'State', 'Department', 'for', 'a', 'briefing', ',', 'when', 'the', 'news', 'broke', 'of', 'an', 'attempted', 'coup', 'in', 'Panama', 'two', 'weeks', 'ago', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NNP', 'NNP', 'IN', 'DT', 'NN', ',', 'WRB', 'DT', 'NN', 'VBD', 'IN', 'DT', 'VBN', 'NN', 'IN', 'NNP', 'CD', 'NNS', 'RB', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NNP', 'NNP', 'IN', 'DT', 'NN', ',', 'WRB', 'DT', 'NN', 'VBD', 'IN', 'DT', 'VBN', 'NN', 'IN', 'NNP', 'CD', 'NNS', 'RB', '.']"
"['Attorneys', 'have', 'argued', 'since', '1985', ',', 'when', 'the', 'law', 'took', 'effect', ',', 'that', 'they', 'can', 'not', 'provide', 'information', 'about', 'clients', 'who', 'do', ""n't"", 'wish', 'their', 'identities', 'to', 'be', 'known', '.']","['When', 'the', 'law', 'took', 'effect', ',', 'attorneys', 'have', 'argued', 'since', '1985', ',', 'that', 'they', 'can', 'not', 'provide', 'information', 'about', 'clients', 'who', 'do', ""n't"", 'wish', 'their', 'identities', 'to', 'be', 'known', '.']","['WRB', 'DT', 'NN', 'VBD', 'NN', ',', 'NNS', 'VBP', 'VBN', 'IN', 'CD', ',', 'IN', 'PRP', 'MD', 'RB', 'VB', 'NN', 'IN', 'NNS', 'WP', 'VBP', 'RB', 'VB', 'PRP$', 'NNS', 'TO', 'VB', 'VBN', '.']","['WRB', 'DT', 'NN', 'VBD', 'NN', ',', 'NNS', 'VBP', 'VBN', 'IN', 'CD', ',', 'IN', 'PRP', 'MD', 'RB', 'VB', 'NN', 'IN', 'NNS', 'WP', 'VBP', 'RB', 'VB', 'PRP$', 'NNS', 'TO', 'VB', 'VBN', '.']"
"['``', 'We', ""'ve"", 'had', 'two', 'more', 'years', 'of', 'significant', 'accumulation', 'of', 'debt', '...', 'just', 'at', 'the', 'time', 'when', 'earnings', 'are', 'being', 'squeezed', ',', ""''"", 'Mr.', 'Chimerine', 'notes', '.']","['When', 'earnings', 'are', 'being', 'squeezed', ',', '``', 'We', ""'ve"", 'had', 'two', 'more', 'years', 'of', 'significant', 'accumulation', 'of', 'debt', '...', 'just', 'at', 'the', 'time', ',', ""''"", 'Mr.', 'Chimerine', 'notes', '.']","['WRB', 'NNS', 'VBP', 'VBG', 'VBN', ',', '``', 'PRP', 'VBP', 'VBN', 'CD', 'JJR', 'NNS', 'IN', 'JJ', 'NN', 'IN', 'NN', 'NFP', 'RB', 'IN', 'DT', 'NN', ',', ""''"", 'NNP', 'NNP', 'VBZ', '.']","['WRB', 'NNS', 'VBP', 'VBG', 'VBN', ',', '``', 'PRP', 'VBP', 'VBN', 'CD', 'JJR', 'NNS', 'IN', 'JJ', 'NN', 'IN', 'NN', 'NFP', 'RB', 'IN', 'DT', 'NN', ',', ""''"", 'NNP', 'NNP', 'VBZ', '.']"
"['He', 'points', 'out', ',', '""', 'At', 'a', 'time', 'when', 'we', 'are', 'on', 'the', 'threshold', 'of', 'the', '21st', 'century', ',', 'warfare', 'no', 'longer', 'has', 'any', 'use', '.']","['When', 'we', 'are', 'on', 'the', 'threshold', 'of', 'the', '21st', 'century', ',', 'he', 'points', 'out', ',', '""', 'At', 'a', 'time', ',', 'warfare', 'no', 'longer', 'has', 'any', 'use', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', ',', 'PRP', 'VBZ', 'RP', ',', '``', 'IN', 'DT', 'NN', ',', 'NN', 'RB', 'RBR', 'VBZ', 'DT', 'NN', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', ',', 'PRP', 'VBZ', 'RP', ',', '``', 'IN', 'DT', 'NN', ',', 'NN', 'RB', 'RBR', 'VBZ', 'DT', 'NN', '.']"
"['Now', 'she', 'had', 'a', 'job', 'with', 'an', 'architectural', 'group', 'when', 'she', 'first', 'got', 'out', 'to', 'New', 'York', ',']","['When', 'she', 'first', 'got', 'out', 'to', 'New', 'York', ',', 'now', 'she', 'had', 'a', 'job', 'with', 'an', 'architectural', 'group', ',']","['WRB', 'PRP', 'RB', 'VBD', 'RP', 'IN', 'NNP', 'NNP', ',', 'RB', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', ',']","['WRB', 'PRP', 'RB', 'VBD', 'RP', 'IN', 'NNP', 'NNP', ',', 'RB', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', ',']"
"['He', 'could', 'retreat', 'when', 'all', 'the', 'others', 'moved', 'forward', 'with', 'the', 'trend', '.']","['When', 'all', 'the', 'others', 'moved', 'forward', 'with', 'the', 'trend', ',', 'he', 'could', 'retreat', '.']","['WRB', 'PDT', 'DT', 'NNS', 'VBD', 'RB', 'IN', 'DT', 'NN', ',', 'PRP', 'MD', 'VB', '.']","['WRB', 'PDT', 'DT', 'NNS', 'VBD', 'RB', 'IN', 'DT', 'NN', ',', 'PRP', 'MD', 'VB', '.']"
"['When', 'you', 'reach', 'your', '50th', 'or', '100th', 'show', ',', 'need', 'critique', ',', 'or', 'have', 'a', 'special', 'interview', 'that', 'would', 'be', 'of', 'special', 'interest', 'to', 'your', 'fellow', 'podcasters', ',', 'by', 'all', 'means', ',', 'share', '.']","['Need', 'critique', ',', 'or', 'have', 'a', 'special', 'interview', 'that', 'would', 'be', 'of', 'special', 'interest', 'to', 'your', 'fellow', 'podcasters', ',', 'by', 'all', 'means', ',', 'share', ',', 'when', 'you', 'reach', 'your', '50th', 'or', '100th', 'show', '.']","['VBP', 'NN', ',', 'CC', 'VB', 'DT', 'JJ', 'NN', 'WDT', 'MD', 'VB', 'IN', 'JJ', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', ',', 'IN', 'DT', 'NNS', ',', 'VB', ',', 'WRB', 'PRP', 'VBP', 'PRP$', 'JJ', 'CC', 'JJ', 'NN', '.']","['VB', 'NN', ',', 'CC', 'VB', 'DT', 'JJ', 'NN', 'WDT', 'MD', 'VB', 'IN', 'JJ', 'NN', 'IN', 'PRP$', 'JJ', 'NNS', ',', 'IN', 'DT', 'NNS', ',', 'VB', ',', 'WRB', 'PRP', 'VBP', 'PRP$', 'JJ', 'CC', 'JJ', 'NN', '.']"
"['I', 'warned', 'you', 'in', 'advance', 'when', 'I', 'said', 'to', 'you', 'that', 'you', 'will', 'commit', 'suicide', 'on', 'the', 'walls', 'of', 'Baghdad', ',', 'and', 'here', 'you', 'are', 'paying', 'the', 'price', '.']","['When', 'I', 'said', 'to', 'you', 'that', 'you', 'will', 'commit', 'suicide', 'on', 'the', 'walls', 'of', 'Baghdad', ',', 'I', 'warned', 'you', 'in', 'advance', ',', 'and', 'here', 'you', 'are', 'paying', 'the', 'price', '.']","['WRB', 'PRP', 'VBD', 'IN', 'PRP', 'IN', 'PRP', 'MD', 'VB', 'NN', 'IN', 'DT', 'NNS', 'IN', 'NNP', ',', 'PRP', 'VBD', 'PRP', 'IN', 'NN', ',', 'CC', 'RB', 'PRP', 'VBP', 'VBG', 'DT', 'NN', '.']","['WRB', 'PRP', 'VBD', 'IN', 'PRP', 'IN', 'PRP', 'MD', 'VB', 'NN', 'IN', 'DT', 'NNS', 'IN', 'NNP', ',', 'PRP', 'VBD', 'PRP', 'IN', 'NN', ',', 'CC', 'RB', 'PRP', 'VBP', 'VBG', 'DT', 'NN', '.']"
"['Or', 'maybe', 'I', ""'ll"", 'just', 'call', 'you', 'when', 'we', 'get', 'in', 'Holland', 'just', 'to', 'let', 'you', 'know', 'we', ""'re"", 'there', ',']","['When', 'we', 'get', 'in', 'Holland', 'just', 'to', 'let', 'you', 'know', 'we', ""'re"", 'there', ',', 'or', 'maybe', 'I', ""'ll"", 'just', 'call', 'you', ',']","['WRB', 'PRP', 'VBP', 'IN', 'NNP', 'RB', 'TO', 'VB', 'PRP', 'VB', 'PRP', 'VBP', 'RB', ',', 'CC', 'RB', 'PRP', 'MD', 'RB', 'VB', 'PRP', ',']","['WRB', 'PRP', 'VBP', 'IN', 'NNP', 'RB', 'TO', 'VB', 'PRP', 'VB', 'PRP', 'VBP', 'RB', ',', 'CC', 'RB', 'PRP', 'MD', 'RB', 'VB', 'PRP', ',']"
"['They', 'were', 'jumping', 'in', 'the', 'sea', 'when', 'they', 'saw', 'the', 'rescuers', 'were', 'on', 'the', 'way', '.']","['When', 'they', 'saw', 'the', 'rescuers', 'were', 'on', 'the', 'way', ',', 'they', 'were', 'jumping', 'in', 'the', 'sea', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NNS', 'VBD', 'IN', 'DT', 'NN', ',', 'PRP', 'VBD', 'VBG', 'IN', 'DT', 'NN', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NNS', 'VBD', 'IN', 'DT', 'NN', ',', 'PRP', 'VBD', 'VBG', 'IN', 'DT', 'NN', '.']"
"['When', 'the', 'Brady', 'Task', 'Force', ""'s"", 'powerful', 'analysis', 'of', 'the', 'crash', 'was', 'released', 'in', 'January', '1988', ',', 'it', 'immediately', 'reshaped', 'the', 'reformers', ""'"", 'agenda', '.']","['It', 'immediately', 'reshaped', 'the', 'reformers', ""'"", 'agenda', ',', 'when', 'the', 'Brady', 'Task', 'Force', ""'s"", 'powerful', 'analysis', 'of', 'the', 'crash', 'was', 'released', 'in', 'January', '1988', '.']","['PRP', 'RB', 'VBD', 'DT', 'NNS', 'POS', 'NN', ',', 'WRB', 'DT', 'NNP', 'NNP', 'NNP', 'POS', 'JJ', 'NN', 'IN', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'NNP', 'CD', '.']","['PRP', 'RB', 'VBD', 'DT', 'NNS', 'POS', 'NN', ',', 'WRB', 'DT', 'NNP', 'NNP', 'NNP', 'POS', 'JJ', 'NN', 'IN', 'DT', 'NN', 'VBD', 'VBN', 'IN', 'NNP', 'CD', '.']"
"['Might', 'get', 'more', 'information', 'from', 'Secretary', 'Tom', 'Ridge', 'when', 'he', 'delivers', 'that', 'speech', 'over', 'at', 'the', 'press', 'club', 'in', 'the', 'next', 'hour', '.']","['When', 'he', 'delivers', 'that', 'speech', 'over', 'at', 'the', 'press', 'club', 'in', 'the', 'next', 'hour', ',', 'might', 'get', 'more', 'information', 'from', 'Secretary', 'Tom', 'Ridge', '.']","['WRB', 'PRP', 'VBZ', 'DT', 'NN', 'IN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', ',', 'MD', 'VB', 'JJR', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']","['WRB', 'PRP', 'VBZ', 'DT', 'NN', 'RB', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', ',', 'MD', 'VB', 'JJR', 'NN', 'IN', 'NNP', 'NNP', 'NNP', '.']"
